id,created_at,updated_at,deleted_at,name,type,quanto_multiplier,ref_discount_rate,order_price_deviate,maintenance_rate,mark_type,last_price,mark_price,index_price,funding_rate_indicative,mark_price_round,funding_offset,in_delisting,risk_limit_base,interest_rate,order_price_round,order_size_min,ref_rebate_rate,funding_interval,risk_limit_step,leverage_min,leverage_max,risk_limit_max,maker_fee_rate,taker_fee_rate,funding_rate,order_size_max,funding_next_apply,short_users,config_change_time,trade_size,position_size,long_users,funding_impact_value,orders_limit,trade_id,orderbook_id,enable_bonus,enable_credit,create_time,funding_cap_ratio
213,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,FIL_USDT,direct,0.01,0,0.5,0.025,index,7.799,7.799,7.789,0.000519,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000519,10000000,1709107200,251,1698894185,104638444223,78184356,1036,5000,100,25025331,7907971730,t,t,0,0.75
214,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CORE_USDT,direct,1,0,0.3,0.025,index,0.664,0.6638,0.6625,0.000176,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000176,1000000,1709107200,87,1701745382,260881587,336779,141,5000,100,2335761,1043119439,t,t,0,0.75
215,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,PEOPLE_USDT,direct,10,0,0.5,0.025,index,0.03388,0.03387,0.033848,0.0001,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,148,1704294781,14503659193,2385435,304,5000,100,18341639,4606676213,t,t,0,0.75
216,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,IOTX_USDT,direct,10,0,0.3,0.025,index,0.0597,0.05965,0.059546,0.000427,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000427,10000000,1709107200,78,1702707841,635151029,283426,89,5000,50,5736187,1317449760,f,t,0,0.75
217,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,WAXP_USDT,direct,1,0,0.1,0.01,index,0.0695,0.0694,0.069338,0.00005,0.0001,0,f,500000,0.0003,0.0001,1,0.2,14400,500000,1,50,5000000,-0.000152,0.00075,0.00005,100000000,1709092800,54,1698375785,855735817,526225,31,5000,50,5981379,329710879,f,t,0,0.75
218,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,MAV_USDT,direct,10,0,0.3,0.025,index,0.6987,0.6987,0.69814,0.000484,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000484,1000000,1709107200,87,1702425301,19712361,82771,95,5000,50,446224,326347698,t,t,1688036272,0.75
219,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ATOM_USDT,direct,1,0,0.5,0.01,index,11.177,11.185,11.1847,0.000142,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000142,1000000,1709107200,92,1702388760,265785098,73252,272,5000,100,8595359,7391751039,t,t,0,0.75
220,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,RLC_USDT,direct,1,0,0.1,0.05,index,3.8325,3.8281,3.8171,0.000542,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,10,5000000,-0.000152,0.00075,0.000542,1000000,1709107200,39,1703838600,109046117,22584,71,5000,30,2864338,1025871995,t,t,0,0.75
221,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CYBER_USDT,direct,0.1,0,0.3,0.025,index,8.924,8.92,8.9044,0.000311,0.001,0,f,500000,0.0003,0.001,1,0.2,14400,500000,1,20,5000000,-0.000152,0.00075,0.000311,1000000,1709092800,117,1697096620,1921434169,480780,171,5000,100,6660404,2081406525,t,t,1692102539,0.75
222,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,SYN_USDT,direct,1,0,0.3,0.05,index,0.9585,0.9588,0.9663,-0.000632,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,10,5000000,-0.000152,0.00075,-0.000632,1000000,1709107200,56,1702559820,260786224,143031,91,5000,50,1474396,280716953,t,t,0,0.75
223,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,BOBA_USDT,direct,1,0,0.1,0.025,index,0.2806,0.2786,0.27868,0.00005,0.0001,0,f,15000,0.0003,0.0001,1,0.2,14400,15000,1,20,60000,-0.000152,0.00075,0.00005,1000000,1709092800,25,1707407332,52609737,72163,37,5000,50,2687717,67822321,f,f,0,0.75
224,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,REN_USDT,direct,10,0,0.3,0.05,index,0.07693,0.07695,0.076952,0.0001,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,10,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,60,1703838583,312629558,112048,92,5000,50,3239767,1918059071,t,t,0,0.75
225,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,HBAR_USDT,direct,10,0,0.3,0.025,index,0.10846,0.10848,0.108473,0.000179,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000179,1000000,1709107200,79,1701745383,349590368,229789,166,5000,100,2894318,2317601242,t,t,0,0.75
226,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,GMT_USDT,direct,1,0,0.5,0.01,index,0.2912,0.291,0.2908,0.000256,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000256,10000000,1709107200,332,1700881381,7434078756,3093123,232,5000,100,35762054,6880879245,t,t,0,0.75
227,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,KAVA_USDT,direct,1,0,0.3,0.025,index,0.8262,0.8259,0.8236,0.000322,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000322,1000000,1709107200,85,1701745383,405946480,332464,162,5000,100,3140586,2570226929,t,t,0,0.75
228,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,GLM_USDT,direct,10,0,0.1,0.025,index,0.3818,0.3819,0.3819,0.000338,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000338,1000000,1709107200,47,1699596468,6415538,56240,44,5000,30,148413,120909977,t,t,1691660863,0.75
229,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,KDA_USDT,direct,1,0,0.3,0.025,index,1.2475,1.2495,1.2494,0.000216,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000216,1000000,1709107200,85,1701054183,264856760,203996,159,5000,100,1639759,461149439,t,t,0,0.75
230,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,WIF_USDT,direct,1,0,0.5,0.01,index,0.6626,0.6622,0.66206,0.000774,0.0001,0,f,10000,0.0003,0.0001,1,0.2,14400,10000,1,50,40000,-0.000152,0.00075,0.000774,1000000,1709092800,425,1705564574,1798416345,1559439,272,5000,100,3490329,410749770,t,t,1705564563,2
231,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,GALA_USDT,direct,10,0,0.5,0.01,index,0.04008,0.04004,0.039983,0.000622,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000622,10000000,1709107200,144,1701831781,13480259713,2468088,1004,5000,100,26729981,8234053176,t,t,0,0.75
232,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,STORJ_USDT,direct,1,0,0.5,0.025,index,0.7694,0.7692,0.7674,0.000416,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000416,10000000,1709107200,94,1702777561,1421623965,473109,175,5000,100,6356469,3011280419,t,t,0,0.75
233,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,BAL_USDT,direct,0.1,0,0.1,0.025,index,4.871,4.871,4.8659,0.0001,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,57,1683860588,111963764,58685,47,5000,30,1921722,457277533,f,t,0,0.75
234,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,MOVEZ_USDT,direct,1000,0,0.5,0.1667,index,0.0007914,0.0007914,0.0007893,0.000476,0.0000001,0,f,5000,0.0003,0.0000001,1,0.2,28800,5000,1,3,50000,-0.000152,0.00075,0.000476,1000000,1709107200,68,1703837065,31572455,660049,49,5000,100,453601,261329856,t,t,1694087327,0.75
235,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,STRAX_USDT,direct,10,0,0.3,0.025,index,1.1317,1.1317,1.12978,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,49,1702819201,38997565,3637,49,5000,50,1722187,709111159,t,t,1696644198,0.75
236,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,PEPE_USDT,direct,10000000,0,0.5,0.01,index,0.0000028408,0.0000028421,0.0000028388,0.001032,0.0000000001,0,f,500000,0.0003,0.0000000001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.001032,1000000,1709107200,629,1701831781,497057833,145004,630,5000,100,26236896,7922326923,t,t,1681909147,0.75
237,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,TWT_USDT,direct,1,0,0.3,0.01,index,1.386,1.386,1.3826,0.00005,0.0001,0,f,500000,0.0003,0.0001,1,0.2,14400,500000,1,50,5000000,-0.000152,0.00075,0.00005,1000000,1709092800,51,1703362440,16807668,38378,56,5000,50,119306,139894888,t,t,1699152195,2
238,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,SXP_USDT,direct,1,0,0.3,0.025,index,0.3822,0.3822,0.38204,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,62,1702004582,1760734972,435965,128,5000,100,7339622,3604885837,t,t,0,0.75
239,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,AKRO_USDT,direct,100,0,0.3,0.025,index,0.006029,0.006027,0.0060064,0.0001,0.000001,0,f,500000,0.0003,0.000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,49,1701831782,571713574,139022,69,5000,100,5382223,1189899717,t,t,0,0.75
240,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,FUN_USDT,direct,100,0,0.5,0.025,index,0.005818,0.005814,0.005801,0.0001,0.000001,0,f,500000,0.0003,0.000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,32,1702636422,10085880,45165,53,5000,100,86341,78890789,t,t,1702636422,0.75
241,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CKB_USDT,direct,100,0,0.1,0.025,index,0.015192,0.015141,0.015103,0.000429,0.000001,0,f,15000,0.0003,0.000001,1,0.2,28800,15000,1,20,60000,-0.000152,0.00075,0.000429,10000000,1709107200,157,1707882017,262357919,253991,151,5000,50,3485569,674451444,f,t,0,0.75
242,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,FLIP_USDT,direct,1,0,0.3,0.1667,index,6.298,6.324,6.3385,0.00005,0.001,0,f,5000,0.0003,0.001,1,0.2,14400,5000,1,3,50000,-0.000152,0.00075,0.00005,1000000,1709092800,27,1703837067,7815780,15945,66,5000,100,357394,80867473,t,t,1700822715,0.75
243,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,API3_USDT,direct,1,0,0.3,0.025,index,4.201,4.199,4.1942,0.000375,0.001,0,f,500000,0.0003,0.001,1,0.2,14400,500000,1,20,5000000,-0.000152,0.00075,0.000375,1000000,1709092800,101,1701831782,324858203,65273,145,5000,100,3794663,1310669758,f,t,0,0.75
244,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,PHB_USDT,direct,1,0,0.3,0.025,index,1.8588,1.8588,1.8557,0.000548,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000548,1000000,1709107200,62,1702992542,37031139,128127,81,5000,30,263545,332155293,t,t,1684487230,0.75
245,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ETHW_USDT,direct,0.1,0,0.3,0.025,index,3.319,3.317,3.3091,0.000542,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000542,10000000,1709107200,115,1701399782,3269098292,1194203,704,5000,100,7576262,1607765917,t,t,0,0.75
246,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,GFT_USDT,direct,10,0,0.3,0.025,index,0.02214,0.02214,0.022095,0.0001,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,79,1701054183,3490149102,1136367,163,5000,100,5517297,1977249380,t,t,0,0.75
247,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,UMA_USDT,direct,1,0,0.1,0.01,index,4.3097,4.3087,4.2997,0.000292,0.0001,0,f,300000,0.0003,0.0001,1,0.2,14400,200000,1,50,3100000,-0.000152,0.00075,0.000292,1000000,1709092800,86,1705765596,44674804,87082,90,5000,30,1166693,504842056,t,t,1683680292,2
248,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,THETA_USDT,direct,1,0,0.3,0.01,index,1.9342,1.9354,1.935,0.000244,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000244,1000000,1709107200,162,1701572582,236898056,208124,219,5000,100,3341092,3813836561,t,t,0,2
249,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CREAM_USDT,direct,0.01,0,0.3,0.05,index,17.01,16.95,16.873,0.0001,0.01,0,f,15000,0.0003,0.01,1,0.2,28800,15000,1,10,60000,-0.000152,0.00075,0.0001,1000000,1709107200,21,1703661780,567494982,168377,45,5000,50,5380035,220194506,f,t,0,0.75
250,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,BTC_USDT,direct,0.0001,0,0.5,0.004,index,56886.8,56883,56843.06,0.000126,0.01,0,f,1000000,0.0003,0.1,1,0.2,28800,1000000,1,125,30000000,-0.00013,0.00075,0.000126,1000000,1709107200,4574,1701712435,259387488389,139085660,4139,60000,100,265472433,56360850932,t,t,0,0.75
251,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,JOE_USDT,direct,1,0,0.3,0.025,index,0.5828,0.5828,0.58143,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,67,1702350183,361896459,152675,101,5000,100,1256347,515837894,t,t,1679879825,0.75
252,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,GTAI_USDT,direct,1,0,0.5,0.025,index,4.1651,4.1651,4.21733,0.00005,0.0001,0,f,30000,0.0003,0.0001,1,0.2,14400,20000,1,20,310000,-0.000152,0.00075,0.00005,1000000,1709092800,86,1706257807,8684941,19967,91,5000,100,237151,133353295,t,t,1706257807,0.75
253,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,LAI_USDT,direct,10,0,0.3,0.1,index,0.02764,0.02763,0.027552,0.0001,0.00001,0,f,10000,0.0003,0.00001,1,0.2,28800,5000,1,5,55000,-0.000152,0.00075,0.0001,10000000,1709107200,101,1703837263,733621293,830410,88,5000,100,2258250,389363048,t,t,1679032970,0.75
254,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,HFT_USDT,direct,1,0,0.3,0.025,index,0.4253,0.4249,0.4237,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,57,1702445520,750905538,229030,111,5000,50,2921482,704578290,t,t,0,0.75
255,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ONDO_USDT,direct,1,0,0.5,0.025,index,0.4346,0.4347,0.433703,0.000553,0.0001,0,f,500000,0.0003,0.0001,1,0.2,14400,500000,1,20,5000000,-0.000152,0.00075,0.000553,1000000,1709092800,141,1705663271,1465276218,3813924,444,5000,100,2233114,350383990,t,t,1705663271,0.75
256,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,JUP_USDT,direct,1,0,0.5,0.01,index,0.5025,0.5023,0.5017,0.000395,0.0001,0,f,10000,0.0003,0.0001,1,0.2,14400,10000,1,50,40000,-0.000152,0.00075,0.000395,1000000,1709092800,99,1706717585,253671754,1432853,415,5000,100,783518,167708258,t,t,1706717576,2
257,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,RAD_USDT,direct,0.1,0,0.3,0.025,index,2.089,2.089,2.0849,0.000272,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000272,10000000,1709107200,61,1702810440,1254918992,540575,98,5000,50,6623240,644270054,t,t,0,0.75
258,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,KSM_USDT,direct,0.1,0,0.3,0.025,index,49.6,49.63,49.6317,0.0001,0.01,0,f,500000,0.0003,0.01,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,41,1702177382,41002619,31011,111,5000,100,1865053,3438022651,f,t,0,0.8
259,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,BCUT_USDT,direct,1,0,0.5,0.01,index,0.3017,0.3017,0.30124,0.00005,0.0001,0,f,10000,0.0003,0.0001,1,0.2,14400,10000,1,50,40000,-0.000152,0.00075,0.00005,1000000,1709092800,25,1708588537,2896582,88991,41,5000,100,11574,7053295,t,t,1708588171,2
260,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CTC_USDT,direct,1,0,0.5,0.05,index,0.5404,0.5404,0.539028,0.00005,0.0001,0,f,500000,0.0003,0.0001,1,0.2,14400,500000,1,10,5000000,-0.000152,0.00075,0.00005,1000000,1709092800,33,1702377586,35873878,85780,23,5000,100,186494,145951587,t,t,1702377572,0.75
261,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,WOO_USDT,direct,1,0,0.3,0.01,index,0.513,0.5129,0.511562,0.00071,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.00071,10000000,1709107200,86,1701745382,751679725,598935,102,5000,100,4045689,855198415,t,t,0,2
262,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,QTUM_USDT,direct,1,0,0.3,0.025,index,3.475,3.463,3.4587,0.0001,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,58,1703066880,34132723,43462,91,5000,30,1171399,2307521208,f,t,0,0.8
263,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,BAIDOGE_USDT,direct,10,0,0.3,0.025,index,0.23629,0.23612,0.23481,0.0001,0.00001,0,f,15000,0.0003,0.00001,1,0.2,28800,15000,1,20,60000,-0.000152,0.00075,0.0001,1000000,1709107200,45,1702265341,134989532,21982,82,5000,50,4695563,1245712396,t,t,1681913185,0.75
264,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ILV_USDT,direct,0.01,0,0.3,0.01,index,122.41,122.25,122.034,0.000512,0.01,0,f,500000,0.0003,0.01,1,0.2,14400,500000,1,50,5000000,-0.000152,0.00075,0.000512,1000000,1709092800,75,1702177381,41405797,153444,80,5000,100,308094,108459250,t,t,1699615049,0.75
265,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,AVAX_USDT,direct,1,0,0.5,0.01,index,39.31,39.31,39.2647,0.00044,0.01,0,f,500000,0.0003,0.01,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.00044,1000000,1709107200,163,1700805560,304791968,65013,575,5000,100,16360562,9846663758,t,t,0,0.75
266,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,NTRN_USDT,direct,10,0,0.3,0.025,index,1.7422,1.7435,1.7433,0.000232,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000232,1000000,1709107200,46,1702349580,14546095,8425,171,5000,50,503035,235133755,t,t,1696988224,0.75
267,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,VTHO_USDT,direct,100,0,0.5,0.01,index,0.004864,0.004858,0.004852,0.00005,0.000001,0,f,10000,0.0003,0.000001,1,0.2,14400,10000,1,50,40000,-0.000152,0.00075,0.00005,1000000,1709092800,31,1708009363,33523528,138886,59,5000,100,150675,32760804,t,t,1708009352,2
268,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,SNX_USDT,direct,0.1,0,0.3,0.01,index,3.908,3.908,3.902,0.000734,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000734,10000000,1709107200,89,1698980586,2288278535,874718,175,5000,100,6954930,3395770517,t,t,0,2
269,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,EOS_USDT,direct,1,0,0.5,0.01,index,0.833,0.832,0.8322,0.0001,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,122,1701918182,5806368760,2102517,473,5000,100,16708666,5919390403,t,t,0,0.75
270,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,AUCTION_USDT,direct,0.1,0,0.5,0.05,index,29.966,29.893,29.8241,0.000355,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,10,5000000,-0.000152,0.00075,0.000355,100000000,1709107200,59,1703838533,158553822,57765,96,5000,100,3250679,663105699,f,t,0,0.75
271,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,XRP_USDT,direct,10,0,0.5,0.01,index,0.5833,0.5834,0.5828,0.000545,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000545,1000000,1709107200,186,1697684584,2601315509,1479206,1239,5000,100,25828586,9880087936,t,t,0,0.75
272,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,FET_USDT,direct,1,0,0.5,0.025,index,1.0986,1.0986,1.09626,0.00091,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.00091,10000000,1709107200,110,1702373401,624448297,742530,703,5000,100,1395296,686100917,f,t,1682407052,0.75
273,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,MATIC_USDT,direct,10,0,0.5,0.01,index,1.0291,1.0291,1.0284,0.000469,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.000469,1000000,1709107200,148,1699596472,569743787,336230,500,5000,100,16002678,10412314097,t,t,0,0.75
274,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ONT_USDT,direct,1,0,0.3,0.025,index,0.2728,0.2728,0.2728,0.0001,0.0001,0,f,500000,0.0003,0.0001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,61,1702523822,671653872,211927,82,5000,50,4455052,2954783317,t,t,0,0.8
275,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,LINA_USDT,direct,10,0,0.3,0.025,index,0.01056,0.01055,0.010532,0.0001,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,10000000,1709107200,64,1696906986,8809820139,2432082,157,5000,100,10603128,2867489649,t,t,0,0.75
276,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,CETUS_USDT,direct,10,0,0.3,0.025,index,0.10701,0.10709,0.107066,0.00036,0.00001,0,f,500000,0.0003,0.00001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.00036,100000000,1709107200,80,1702754461,86067294,280046,74,5000,50,428406,389126945,t,t,1683789294,0.75
277,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,PIXEL_USDT,direct,1,0,0.5,0.01,index,0.5482,0.548,0.54698,0.000342,0.0001,0,f,10000,0.0003,0.0001,1,0.2,14400,10000,1,50,40000,-0.000152,0.00075,0.000342,1000000,1709092800,85,1708339008,126202868,1245133,316,5000,100,610854,118591020,t,t,1708338999,2
278,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,DASH_USDT,direct,0.01,0,0.3,0.01,index,32.24,32.24,32.19,0.0001,0.01,0,f,500000,0.0003,0.01,1,0.2,28800,500000,1,50,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,59,1701745382,696246151,641916,161,5000,100,4583308,3316949727,t,t,0,2
279,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,FLR_USDT,direct,100,0,0.3,0.025,index,0.048557,0.048542,0.048467,0.0001,0.000001,0,f,500000,0.0003,0.000001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.0001,1000000,1709107200,81,1701745382,105825734,45453,93,5000,100,1409557,783517843,t,t,0,0.75
280,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,MASK_USDT,direct,0.1,0,0.5,0.025,index,4.457,4.452,4.444,0.000323,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,20,5000000,-0.000152,0.00075,0.000323,1000000,1709107200,83,1702182300,9632384086,2350215,347,5000,100,19540148,5460024666,t,t,0,0.75
281,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,ETC_USDT,direct,0.1,0,0.5,0.0067,index,28.137,28.144,28.123,0.000518,0.001,0,f,500000,0.0003,0.001,1,0.2,28800,500000,1,75,5000000,-0.000152,0.00075,0.000518,1000000,1709107200,258,1701313382,2566535767,1238478,594,5000,100,16833950,10276589766,t,t,0,0.75
282,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,JST_USDT,direct,100,0,0.1,0.1,index,0.03422,0.03422,0.034095,0.0001,0.00001,0,f,10000,0.0003,0.00001,1,0.2,28800,5000,1,5,55000,-0.000152,0.00075,0.0001,1000000,1709107200,32,1703837265,10549205,4380,22,5000,50,526947,546633969,f,t,0,0.75
283,2024-02-28 13:22:08.106108+11,2024-02-28 13:22:08.106108+11,,BSW_USDT,direct,1,0,0.3,0.025,index,0.1284,0.1283,0.128028,0.0001,0.0001,0,f,15000,0.0003,0.0001,1,0.2,28800,15000,1,20,60000,-0.000152,0.00075,0.0001,1000000,1709107200,48,1704122761,179406428,264825,52,5000,30,1258696,150527330,f,t,0,0.75
